CustomerID,Segment,Region
303905.0,False,RAJASTHAN
390019.0,False,Gujarat
680506.0,False,KERALA
800026.0,False,BIHAR
600028.0,False,TAMIL NADU
390018.0,False,Gujarat
390003.0,False,Gujarat
411046.0,False,MAHARASHTRA
180011.0,False,JAMMU & KASHMIR
560026.0,False,KARNATAKA
110036.0,False,DELHI
125039.0,False,HARYANA
380051.0,False,Gujarat
421502.0,False,MAHARASHTRA
474005.0,False,MADHYA PRADESH
110078.0,False,DELHI
124001.0,False,HARYANA
700156.0,False,WEST BENGAL
110034.0,False,DELHI
500054.0,False,TELANGANA
800002.0,False,BIHAR
505211.0,False,TELANGANA
262501.0,False,UTTARAKHAND
700057.0,False,WEST BENGAL
400101.0,False,MAHARASHTRA
500053.0,False,TELANGANA
781014.0,False,ASSAM
563101.0,False,KARNATAKA
147001.0,False,PUNJAB
486001.0,False,MADHYA PRADESH
783380.0,False,ASSAM
500087.0,False,TELANGANA
560055.0,False,KARNATAKA
603002.0,False,TAMIL NADU
621212.0,False,TAMIL NADU
174001.0,False,HIMACHAL PRADESH
600099.0,False,TAMIL NADU
221010.0,False,UTTAR PRADESH
560036.0,False,KARNATAKA
641035.0,False,TAMIL NADU
497449.0,False,CHHATTISGARH
276302.0,False,UTTAR PRADESH
421306.0,False,MAHARASHTRA
110016.0,False,DELHI
781026.0,False,ASSAM
570008.0,False,KARNATAKA
225001.0,False,UTTAR PRADESH
275301.0,False,UTTAR PRADESH
520010.0,False,ANDHRA PRADESH
493331.0,False,CHHATTISGARH
248142.0,False,UTTARAKHAND
560048.0,False,KARNATAKA
682021.0,False,KERALA
752002.0,False,ODISHA
762010.0,False,ODISHA
803115.0,False,BIHAR
500075.0,False,TELANGANA
683513.0,False,KERALA
272001.0,False,UTTAR PRADESH
632513.0,False,TAMIL NADU
560029.0,False,KARNATAKA
123027.0,False,HARYANA
500086.0,False,TELANGANA
110019.0,False,DELHI
122002.0,False,HARYANA
560022.0,False,KARNATAKA
400069.0,False,MAHARASHTRA
246722.0,False,UTTAR PRADESH
400078.0,False,MAHARASHTRA
211001.0,False,UTTAR PRADESH
401202.0,False,MAHARASHTRA
560087.0,False,KARNATAKA
246701.0,False,UTTAR PRADESH
500090.0,False,TELANGANA
560075.0,False,KARNATAKA
575001.0,False,KARNATAKA
500034.0,False,TELANGANA
700059.0,False,WEST BENGAL
400016.0,False,MAHARASHTRA
244302.0,False,UTTAR PRADESH
441002.0,False,MAHARASHTRA
607202.0,False,TAMIL NADU
416410.0,False,MAHARASHTRA
570016.0,False,KARNATAKA
393002.0,False,Gujarat
600117.0,False,TAMIL NADU
201009.0,False,UTTAR PRADESH
180007.0,False,JAMMU & KASHMIR
791113.0,False,ARUNACHAL PRADESH
700075.0,False,WEST BENGAL
444105.0,False,MAHARASHTRA
312620.0,False,RAJASTHAN
795010.0,False,MANIPUR
700064.0,False,WEST BENGAL
560064.0,False,KARNATAKA
380015.0,False,Gujarat
620001.0,False,TAMIL NADU
752054.0,False,ODISHA
202001.0,False,UTTAR PRADESH
682006.0,False,KERALA
201014.0,False,UTTAR PRADESH
412207.0,False,MAHARASHTRA
560016.0,False,KARNATAKA
676517.0,False,KERALA
201301.0,False,UTTAR PRADESH
201308.0,False,UTTAR PRADESH
800023.0,False,BIHAR
785674.0,False,ASSAM
823001.0,False,BIHAR
560083.0,False,KARNATAKA
122001.0,False,HARYANA
691522.0,False,KERALA
670622.0,False,KERALA
560102.0,False,KARNATAKA
560100.0,False,KARNATAKA
576104.0,False,KARNATAKA
785634.0,False,ASSAM
110075.0,False,DELHI
575006.0,False,KARNATAKA
380022.0,True,Gujarat
700051.0,False,WEST BENGAL
736101.0,False,WEST BENGAL
411037.0,False,MAHARASHTRA
248009.0,False,UTTARAKHAND
828111.0,False,JHARKHAND
700070.0,False,WEST BENGAL
500010.0,False,TELANGANA
313001.0,False,RAJASTHAN
641030.0,False,TAMIL NADU
751006.0,False,ODISHA
812003.0,False,BIHAR
440036.0,False,MAHARASHTRA
600096.0,False,TAMIL NADU
742103.0,False,WEST BENGAL
480661.0,False,MADHYA PRADESH
282002.0,False,UTTAR PRADESH
226029.0,False,UTTAR PRADESH
560067.0,False,KARNATAKA
800001.0,False,BIHAR
201012.0,False,UTTAR PRADESH
172023.0,False,HIMACHAL PRADESH
600010.0,False,TAMIL NADU
503111.0,False,TELANGANA
190015.0,False,JAMMU & KASHMIR
560042.0,False,KARNATAKA
586212.0,False,KARNATAKA
523302.0,False,ANDHRA PRADESH
500058.0,False,TELANGANA
110045.0,False,DELHI
562125.0,False,KARNATAKA
700034.0,False,WEST BENGAL
700045.0,False,WEST BENGAL
500001.0,False,TELANGANA
700145.0,False,WEST BENGAL
754211.0,False,ODISHA
521225.0,False,ANDHRA PRADESH
400072.0,False,MAHARASHTRA
422003.0,False,MAHARASHTRA
401107.0,False,MAHARASHTRA
146001.0,False,PUNJAB
560010.0,False,KARNATAKA
413401.0,False,MAHARASHTRA
500089.0,False,TELANGANA
560068.0,False,KARNATAKA
600036.0,False,TAMIL NADU
134107.0,False,HARYANA
456010.0,False,MADHYA PRADESH
263139.0,False,UTTARAKHAND
600125.0,False,TAMIL NADU
400049.0,False,MAHARASHTRA
249193.0,False,UTTARAKHAND
403107.0,False,Goa
451224.0,False,MADHYA PRADESH
241001.0,False,UTTAR PRADESH
500073.0,False,TELANGANA
793008.0,False,MEGHALAYA
454552.0,False,MADHYA PRADESH
560070.0,False,KARNATAKA
741222.0,False,WEST BENGAL
600082.0,False,TAMIL NADU
700044.0,False,WEST BENGAL
577101.0,False,KARNATAKA
751003.0,False,ODISHA
122018.0,False,HARYANA
700050.0,False,WEST BENGAL
211004.0,False,UTTAR PRADESH
226022.0,False,UTTAR PRADESH
700089.0,False,WEST BENGAL
732101.0,False,WEST BENGAL
524314.0,False,ANDHRA PRADESH
403703.0,False,GOA
500068.0,False,TELANGANA
411028.0,False,MAHARASHTRA
695003.0,False,KERALA
208027.0,False,UTTAR PRADESH
624301.0,False,TAMIL NADU
560072.0,False,KARNATAKA
263642.0,False,UTTARAKHAND
110059.0,False,DELHI
700122.0,False,WEST BENGAL
421201.0,False,MAHARASHTRA
110017.0,False,DELHI
801105.0,False,BIHAR
500070.0,False,TELANGANA
110085.0,False,DELHI
700135.0,False,WEST BENGAL
502319.0,False,TELANGANA
110096.0,False,DELHI
785667.0,False,ASSAM
180015.0,False,JAMMU & KASHMIR
411019.0,False,MAHARASHTRA
689695.0,False,KERALA
222001.0,False,UTTAR PRADESH
413001.0,False,MAHARASHTRA
411047.0,False,MAHARASHTRA
509001.0,False,TELANGANA
248198.0,False,UTTARAKHAND
734101.0,False,WEST BENGAL
834001.0,False,JHARKHAND
560019.0,False,KARNATAKA
141001.0,False,PUNJAB
500043.0,False,TELANGANA
842002.0,False,BIHAR
500011.0,False,TELANGANA
231216.0,False,UTTAR PRADESH
533003.0,False,ANDHRA PRADESH
721635.0,False,WEST BENGAL
500056.0,False,TELANGANA
403502.0,False,GOA
600024.0,False,TAMIL NADU
282001.0,False,UTTAR PRADESH
370465.0,False,Gujarat
768004.0,False,ODISHA
629701.0,False,TAMIL NADU
500094.0,False,TELANGANA
600091.0,False,TAMIL NADU
854301.0,False,BIHAR
793022.0,False,MEGHALAYA
411057.0,False,MAHARASHTRA
534101.0,False,ANDHRA PRADESH
201001.0,False,UTTAR PRADESH
474001.0,False,MADHYA PRADESH
444101.0,False,MAHARASHTRA
785001.0,False,ASSAM
600100.0,False,TAMIL NADU
562159.0,False,KARNATAKA
586109.0,False,KARNATAKA
827001.0,False,JHARKHAND
560008.0,False,KARNATAKA
226002.0,False,UTTAR PRADESH
507003.0,False,TELANGANA
110084.0,False,DELHI
431002.0,False,MAHARASHTRA
487551.0,False,MADHYA PRADESH
500050.0,False,TELANGANA
605001.0,False,PUDUCHERRY
423109.0,False,MAHARASHTRA
632004.0,False,TAMIL NADU
575007.0,False,KARNATAKA
486889.0,False,MADHYA PRADESH
110063.0,False,DELHI
560077.0,False,KARNATAKA
400097.0,False,MAHARASHTRA
682301.0,False,KERALA
758001.0,False,ODISHA
400066.0,False,MAHARASHTRA
600015.0,False,TAMIL NADU
600115.0,False,TAMIL NADU
122022.0,False,HARYANA
141012.0,False,PUNJAB
403114.0,False,GOA
795004.0,False,MANIPUR
781120.0,False,ASSAM
562101.0,False,KARNATAKA
711302.0,False,WEST BENGAL
560078.0,False,KARNATAKA
400067.0,False,MAHARASHTRA
500067.0,False,TELANGANA
560011.0,False,KARNATAKA
560035.0,False,KARNATAKA
395007.0,False,Gujarat
517001.0,False,ANDHRA PRADESH
577548.0,False,KARNATAKA
335804.0,False,RAJASTHAN
400095.0,False,MAHARASHTRA
143531.0,False,PUNJAB
700028.0,False,WEST BENGAL
421004.0,False,MAHARASHTRA
605752.0,False,TAMIL NADU
462038.0,False,MADHYA PRADESH
500036.0,False,TELANGANA
497235.0,False,CHHATTISGARH
761126.0,False,ODISHA
531173.0,False,ANDHRA PRADESH
530048.0,False,ANDHRA PRADESH
263601.0,False,UTTARAKHAND
516360.0,False,ANDHRA PRADESH
413701.0,False,MAHARASHTRA
506330.0,False,TELANGANA
600089.0,False,TAMIL NADU
224001.0,False,UTTAR PRADESH
301019.0,False,RAJASTHAN
211002.0,False,UTTAR PRADESH
506009.0,False,TELANGANA
390011.0,False,Gujarat
110030.0,False,DELHI
422101.0,False,MAHARASHTRA
732103.0,False,WEST BENGAL
421301.0,False,MAHARASHTRA
530047.0,False,ANDHRA PRADESH
690521.0,False,KERALA
560021.0,False,KARNATAKA
400042.0,False,MAHARASHTRA
522614.0,False,ANDHRA PRADESH
380058.0,False,Gujarat
575002.0,False,KARNATAKA
560043.0,False,KARNATAKA
411033.0,False,MAHARASHTRA
247667.0,False,UTTARAKHAND
440006.0,False,MAHARASHTRA
761002.0,False,ODISHA
743127.0,False,WEST BENGAL
176092.0,False,HIMACHAL PRADESH
411001.0,False,MAHARASHTRA
208017.0,False,UTTAR PRADESH
400074.0,False,MAHARASHTRA
600128.0,False,TAMIL NADU
110058.0,False,DELHI
473995.0,False,MADHYA PRADESH
226025.0,False,UTTAR PRADESH
203205.0,False,UTTAR PRADESH
400098.0,False,MAHARASHTRA
695005.0,False,KERALA
690107.0,False,KERALA
700022.0,False,WEST BENGAL
400615.0,False,MAHARASHTRA
570001.0,False,KARNATAKA
143516.0,False,PUNJAB
751021.0,False,ODISHA
585101.0,False,KARNATAKA
440003.0,False,MAHARASHTRA
509327.0,False,TELANGANA
500013.0,False,TELANGANA
380054.0,False,Gujarat
600063.0,False,TAMIL NADU
799250.0,False,TRIPURA
302012.0,False,RAJASTHAN
124103.0,False,HARYANA
500005.0,False,TELANGANA
560105.0,False,KARNATAKA
831005.0,False,JHARKHAND
390016.0,False,Gujarat
250001.0,False,UTTAR PRADESH
273004.0,False,UTTAR PRADESH
574227.0,False,KARNATAKA
403802.0,False,GOA
387001.0,False,Gujarat
440015.0,False,MAHARASHTRA
500006.0,False,TELANGANA
530027.0,False,ANDHRA PRADESH
208013.0,False,UTTAR PRADESH
500098.0,False,TELANGANA
210504.0,False,UTTAR PRADESH
600086.0,False,TAMIL NADU
143001.0,False,PUNJAB
110039.0,False,DELHI
641037.0,False,TAMIL NADU
306401.0,False,RAJASTHAN
401201.0,False,MAHARASHTRA
689101.0,False,KERALA
795113.0,False,MANIPUR
627401.0,False,TAMIL NADU
689698.0,False,KERALA
600002.0,False,TAMIL NADU
535002.0,False,ANDHRA PRADESH
517113.0,False,ANDHRA PRADESH
229001.0,False,UTTAR PRADESH
847201.0,False,BIHAR
262308.0,False,UTTARAKHAND
638005.0,False,TAMIL NADU
827012.0,False,JHARKHAND
421001.0,False,MAHARASHTRA
452010.0,False,MADHYA PRADESH
141106.0,False,PUNJAB
401101.0,False,MAHARASHTRA
560056.0,False,KARNATAKA
610005.0,False,TAMIL NADU
302021.0,False,RAJASTHAN
753009.0,False,ODISHA
700032.0,False,WEST BENGAL
520015.0,False,ANDHRA PRADESH
401209.0,False,MAHARASHTRA
171009.0,False,HIMACHAL PRADESH
641062.0,False,TAMIL NADU
846003.0,False,BIHAR
713101.0,False,WEST BENGAL
500055.0,False,TELANGANA
700017.0,False,WEST BENGAL
441110.0,True,MAHARASHTRA
203131.0,False,UTTAR PRADESH
110029.0,False,DELHI
194104.0,False,LADAKH
560033.0,False,KARNATAKA
445001.0,False,MAHARASHTRA
212404.0,False,UTTAR PRADESH
768106.0,False,ODISHA
121002.0,False,HARYANA
600071.0,False,TAMIL NADU
793018.0,False,MEGHALAYA
500084.0,False,TELANGANA
243503.0,False,UTTAR PRADESH
769015.0,False,ODISHA
535004.0,False,ANDHRA PRADESH
302019.0,False,RAJASTHAN
580003.0,False,KARNATAKA
177204.0,False,HIMACHAL PRADESH
431203.0,False,MAHARASHTRA
505001.0,False,TELANGANA
110033.0,False,DELHI
442201.0,False,MAHARASHTRA
734203.0,False,WEST BENGAL
500015.0,False,TELANGANA
443404.0,False,MAHARASHTRA
362570.0,False,DADRA AND NAGAR
201010.0,False,UTTAR PRADESH
600012.0,False,TAMIL NADU
601204.0,False,TAMIL NADU
500049.0,False,TELANGANA
712249.0,False,WEST BENGAL
574141.0,False,KARNATAKA
231001.0,False,UTTAR PRADESH
786001.0,False,ASSAM
401105.0,False,MAHARASHTRA
560066.0,False,KARNATAKA
743438.0,False,WEST BENGAL
700033.0,False,WEST BENGAL
788710.0,False,ASSAM
382340.0,False,Gujarat
678572.0,False,KERALA
683102.0,False,KERALA
600083.0,False,TAMIL NADU
276141.0,False,UTTAR PRADESH
441110.0,False,MAHARASHTRA
503001.0,False,TELANGANA
412201.0,False,MAHARASHTRA
829205.0,False,JHARKHAND
560097.0,False,KARNATAKA
233001.0,False,UTTAR PRADESH
411048.0,False,MAHARASHTRA
753001.0,False,ODISHA
585104.0,False,KARNATAKA
855102.0,False,BIHAR
560086.0,False,KARNATAKA
629002.0,False,TAMIL NADU
400077.0,False,MAHARASHTRA
507101.0,False,TELANGANA
313603.0,False,RAJASTHAN
382481.0,False,Gujarat
600078.0,False,TAMIL NADU
144005.0,False,PUNJAB
534275.0,False,ANDHRA PRADESH
678502.0,False,KERALA
535501.0,False,ANDHRA PRADESH
411024.0,False,MAHARASHTRA
400030.0,False,MAHARASHTRA
485001.0,False,MADHYA PRADESH
603103.0,False,TAMIL NADU
625007.0,False,TAMIL NADU
400029.0,False,MAHARASHTRA
277001.0,False,UTTAR PRADESH
411041.0,False,MAHARASHTRA
121003.0,False,HARYANA
421204.0,False,MAHARASHTRA
508248.0,False,TELANGANA
122017.0,False,HARYANA
680003.0,False,KERALA
560061.0,False,KARNATAKA
560057.0,False,KARNATAKA
560032.0,False,KARNATAKA
636701.0,False,TAMIL NADU
250002.0,False,UTTAR PRADESH
500009.0,False,TELANGANA
201305.0,False,UTTAR PRADESH
833212.0,False,JHARKHAND
786189.0,False,ASSAM
442302.0,False,MAHARASHTRA
680542.0,False,KERALA
700004.0,False,WEST BENGAL
795008.0,False,MANIPUR
522212.0,False,ANDHRA PRADESH
688006.0,False,KERALA
224122.0,False,UTTAR PRADESH
441111.0,False,MAHARASHTRA
712246.0,False,WEST BENGAL
700074.0,False,WEST BENGAL
400604.0,False,MAHARASHTRA
673574.0,False,KERALA
605009.0,False,PUDUCHERRY
110086.0,False,DELHI
562123.0,False,KARNATAKA
764058.0,False,ODISHA
751015.0,False,ODISHA
422401.0,False,MAHARASHTRA
854107.0,False,BIHAR
700090.0,False,WEST BENGAL
688002.0,False,KERALA
110008.0,False,DELHI
243001.0,False,UTTAR PRADESH
110007.0,False,DELHI
700039.0,False,WEST BENGAL
600043.0,False,TAMIL NADU
600093.0,False,TAMIL NADU
441911.0,False,MAHARASHTRA
140603.0,False,PUNJAB
390025.0,False,Gujarat
305001.0,False,RAJASTHAN
571201.0,True,KARNATAKA
680596.0,False,KERALA
411006.0,False,MAHARASHTRA
560091.0,False,KARNATAKA
600040.0,False,TAMIL NADU
181124.0,False,JAMMU & KASHMIR
314031.0,False,RAJASTHAN
134117.0,False,HARYANA
382225.0,False,Gujarat
822102.0,False,JHARKHAND
560094.0,False,KARNATAKA
151001.0,False,PUNJAB
226026.0,False,UTTAR PRADESH
501505.0,False,TELANGANA
440030.0,False,MAHARASHTRA
834003.0,False,JHARKHAND
800024.0,False,BIHAR
587120.0,False,KARNATAKA
781017.0,False,ASSAM
781015.0,False,ASSAM
834009.0,False,JHARKHAND
600088.0,False,TAMIL NADU
751001.0,False,ODISHA
110068.0,False,DELHI
440013.0,False,MAHARASHTRA
445103.0,False,MAHARASHTRA
363641.0,False,Gujarat
600106.0,False,TAMIL NADU
574211.0,False,KARNATAKA
781035.0,False,ASSAM
761209.0,False,ODISHA
455001.0,False,MADHYA PRADESH
411040.0,False,MAHARASHTRA
800003.0,False,BIHAR
342037.0,False,RAJASTHAN
209864.0,False,UTTAR PRADESH
695122.0,False,KERALA
641049.0,False,TAMIL NADU
400012.0,False,MAHARASHTRA
734013.0,False,WEST BENGAL
571234.0,False,KARNATAKA
700008.0,False,WEST BENGAL
603112.0,False,TAMIL NADU
722151.0,False,WEST BENGAL
845455.0,False,BIHAR
797001.0,False,NAGALAND
144008.0,False,PUNJAB
394210.0,False,Gujarat
400601.0,False,MAHARASHTRA
570023.0,False,KARNATAKA
110052.0,False,DELHI
403501.0,False,GOA
201304.0,False,UTTAR PRADESH
500016.0,False,TELANGANA
781011.0,False,ASSAM
416416.0,False,MAHARASHTRA
390010.0,False,Gujarat
641006.0,False,TAMIL NADU
686020.0,False,KERALA
670661.0,False,KERALA
400037.0,False,MAHARASHTRA
401208.0,False,MAHARASHTRA
141008.0,False,PUNJAB
313301.0,False,RAJASTHAN
221002.0,False,UTTAR PRADESH
575018.0,False,KARNATAKA
431606.0,False,MAHARASHTRA
560024.0,False,KARNATAKA
502345.0,False,TELANGANA
440007.0,False,MAHARASHTRA
500079.0,False,TELANGANA
625010.0,False,TAMIL NADU
641045.0,False,TAMIL NADU
400606.0,False,MAHARASHTRA
590006.0,False,KARNATAKA
500081.0,False,TELANGANA
800008.0,False,BIHAR
629177.0,False,TAMIL NADU
500033.0,False,TELANGANA
500012.0,False,TELANGANA
400063.0,False,MAHARASHTRA
226012.0,False,UTTAR PRADESH
700019.0,False,WEST BENGAL
700151.0,False,WEST BENGAL
502307.0,False,TELANGANA
605110.0,False,PUDUCHERRY
756125.0,False,ODISHA
515134.0,False,ANDHRA PRADESH
560002.0,False,KARNATAKA
261201.0,False,UTTAR PRADESH
781007.0,False,ASSAM
605602.0,False,TAMIL NADU
782426.0,False,ASSAM
700129.0,False,WEST BENGAL
400088.0,False,MAHARASHTRA
534451.0,False,ANDHRA PRADESH
110003.0,False,DELHI
825302.0,False,JHARKHAND
211016.0,False,UTTAR PRADESH
570010.0,False,KARNATAKA
411023.0,False,MAHARASHTRA
281004.0,False,UTTAR PRADESH
490020.0,False,CHHATTISGARH
126102.0,False,HARYANA
600077.0,False,TAMIL NADU
400015.0,False,MAHARASHTRA
560050.0,False,KARNATAKA
382110.0,False,Gujarat
500100.0,False,TELANGANA
500083.0,False,TELANGANA
560084.0,False,KARNATAKA
562114.0,False,KARNATAKA
395009.0,False,Gujarat
390021.0,False,Gujarat
412101.0,False,MAHARASHTRA
390006.0,False,Gujarat
845401.0,False,BIHAR
250004.0,False,UTTAR PRADESH
201309.0,False,UTTAR PRADESH
577004.0,False,KARNATAKA
500020.0,False,TELANGANA
682030.0,False,KERALA
360370.0,False,Gujarat
733130.0,False,WEST BENGAL
410206.0,False,MAHARASHTRA
641027.0,False,TAMIL NADU
132001.0,False,HARYANA
440024.0,False,MAHARASHTRA
302018.0,False,RAJASTHAN
517002.0,False,ANDHRA PRADESH
800013.0,False,BIHAR
700010.0,False,WEST BENGAL
410405.0,False,MAHARASHTRA
274001.0,False,UTTAR PRADESH
400017.0,False,MAHARASHTRA
695004.0,False,KERALA
421202.0,False,MAHARASHTRA
516309.0,False,ANDHRA PRADESH
121010.0,False,HARYANA
110054.0,False,DELHI
400068.0,False,MAHARASHTRA
175008.0,False,HIMACHAL PRADESH
342001.0,False,RAJASTHAN
602105.0,False,TAMIL NADU
422009.0,False,MAHARASHTRA
560028.0,False,KARNATAKA
400089.0,False,MAHARASHTRA
580023.0,False,KARNATAKA
560059.0,False,KARNATAKA
695009.0,False,KERALA
201005.0,False,UTTAR PRADESH
486661.0,False,MADHYA PRADESH
411036.0,False,MAHARASHTRA
400102.0,False,MAHARASHTRA
600003.0,False,TAMIL NADU
799003.0,False,TRIPURA
700049.0,False,WEST BENGAL
491001.0,False,CHHATTISGARH
273001.0,False,UTTAR PRADESH
741152.0,False,WEST BENGAL
133103.0,False,HARYANA
799006.0,False,TRIPURA
670612.0,False,KERALA
682017.0,False,KERALA
673601.0,False,KERALA
332001.0,False,RAJASTHAN
110023.0,False,DELHI
560046.0,False,KARNATAKA
474011.0,False,MADHYA PRADESH
323022.0,False,RAJASTHAN
201310.0,False,UTTAR PRADESH
804421.0,False,BIHAR
816107.0,False,JHARKHAND
686664.0,False,KERALA
641041.0,False,TAMIL NADU
500080.0,False,TELANGANA
522529.0,False,ANDHRA PRADESH
826001.0,False,JHARKHAND
302004.0,False,RAJASTHAN
600004.0,False,TAMIL NADU
638459.0,False,TAMIL NADU
560093.0,False,KARNATAKA
636121.0,False,TAMIL NADU
700024.0,False,WEST BENGAL
516001.0,False,ANDHRA PRADESH
400093.0,False,MAHARASHTRA
222125.0,False,UTTAR PRADESH
302006.0,False,RAJASTHAN
313002.0,False,RAJASTHAN
560004.0,False,KARNATAKA
144102.0,False,PUNJAB
507303.0,False,TELANGANA
571127.0,False,KARNATAKA
635103.0,False,TAMIL NADU
572102.0,False,KARNATAKA
751012.0,False,ODISHA
122101.0,False,HARYANA
411042.0,False,MAHARASHTRA
141003.0,False,PUNJAB
411060.0,False,MAHARASHTRA
209863.0,False,UTTAR PRADESH
600113.0,False,TAMIL NADU
600054.0,False,TAMIL NADU
491995.0,False,CHHATTISGARH
390009.0,False,Gujarat
441904.0,False,MAHARASHTRA
781006.0,False,ASSAM
431113.0,False,MAHARASHTRA
500096.0,False,TELANGANA
403401.0,False,Goa
311001.0,False,RAJASTHAN
400610.0,False,MAHARASHTRA
122102.0,False,HARYANA
690109.0,False,KERALA
686006.0,False,KERALA
400018.0,False,MAHARASHTRA
445202.0,False,MAHARASHTRA
500035.0,False,TELANGANA
382007.0,False,Gujarat
411005.0,False,MAHARASHTRA
121008.0,False,HARYANA
380052.0,False,Gujarat
122006.0,False,HARYANA
676107.0,False,KERALA
600110.0,False,TAMIL NADU
160022.0,False,CHANDIGARH
834008.0,False,JHARKHAND
742101.0,False,WEST BENGAL
440009.0,False,MAHARASHTRA
683110.0,False,KERALA
400050.0,False,MAHARASHTRA
524003.0,False,ANDHRA PRADESH
801503.0,False,BIHAR
631502.0,False,TAMIL NADU
500097.0,False,TELANGANA
450001.0,False,MADHYA PRADESH
391101.0,False,Gujarat
483504.0,False,MADHYA PRADESH
768002.0,False,ODISHA
845454.0,False,BIHAR
396210.0,False,DADRA AND NAGAR
641105.0,False,TAMIL NADU
690573.0,False,KERALA
400705.0,False,MAHARASHTRA
500029.0,False,TELANGANA
226018.0,True,UTTAR PRADESH
415301.0,False,MAHARASHTRA
431003.0,False,MAHARASHTRA
560099.0,False,KARNATAKA
600058.0,False,TAMIL NADU
760001.0,False,ODISHA
411008.0,False,MAHARASHTRA
411007.0,False,MAHARASHTRA
122505.0,False,HARYANA
440027.0,False,MAHARASHTRA
781036.0,False,ASSAM
751024.0,False,ODISHA
110024.0,False,DELHI
574224.0,False,KARNATAKA
534204.0,False,ANDHRA PRADESH
522006.0,False,ANDHRA PRADESH
201002.0,False,UTTAR PRADESH
516356.0,False,ANDHRA PRADESH
431009.0,False,MAHARASHTRA
560049.0,False,KARNATAKA
231223.0,False,UTTAR PRADESH
800007.0,False,BIHAR
442001.0,False,MAHARASHTRA
122009.0,False,HARYANA
125050.0,False,HARYANA
827013.0,False,JHARKHAND
600074.0,False,TAMIL NADU
415304.0,False,MAHARASHTRA
171005.0,False,HIMACHAL PRADESH
500064.0,False,TELANGANA
781028.0,False,ASSAM
712235.0,False,WEST BENGAL
400706.0,False,MAHARASHTRA
682314.0,False,KERALA
500061.0,False,TELANGANA
171011.0,False,HIMACHAL PRADESH
671319.0,False,KERALA
524004.0,False,ANDHRA PRADESH
627764.0,False,TAMIL NADU
171102.0,False,HIMACHAL PRADESH
110021.0,False,DELHI
700053.0,False,WEST BENGAL
396445.0,False,Gujarat
148109.0,False,PUNJAB
571401.0,False,KARNATAKA
700092.0,True,WEST BENGAL
421203.0,False,MAHARASHTRA
474020.0,False,MADHYA PRADESH
410210.0,False,MAHARASHTRA
600059.0,False,TAMIL NADU
670571.0,False,KERALA
700102.0,False,WEST BENGAL
392020.0,False,Gujarat
507002.0,False,TELANGANA
575003.0,False,KARNATAKA
638052.0,False,TAMIL NADU
700084.0,False,WEST BENGAL
411038.0,False,MAHARASHTRA
603209.0,False,TAMIL NADU
570017.0,False,KARNATAKA
855115.0,False,BIHAR
695581.0,False,KERALA
845438.0,False,BIHAR
735214.0,False,WEST BENGAL
494441.0,False,CHHATTISGARH
602117.0,False,TAMIL NADU
691583.0,False,KERALA
492112.0,False,CHHATTISGARH
737126.0,False,SIKKIM
